date,value
2007-12-04,53.43
2007-12-05,54.71
2007-12-06,55.09
2007-12-07,55.85
2007-12-08,55.85
2007-12-09,55.85
2007-12-10,57.4
2007-12-11,57.89
2007-12-12,58.63
2007-12-13,56.45
2007-12-14,56.94
2007-12-15,56.94
2007-12-16,56.94
2007-12-17,57.31
2007-12-18,56.98
2007-12-19,58.24
2007-12-20,58.28
2007-12-21,59.17
2007-12-22,59.17
2007-12-23,59.17
2007-12-24,60.96
2007-12-25,61.41
2007-12-26,62.36
2007-12-27,62.45
2007-12-28,62.22
2007-12-29,62.22
2007-12-30,62.22
2007-12-31,62.22
2008-01-01,62.22
2008-01-02,62.62
2008-01-03,62.83
2008-01-04,63.51
2008-01-05,63.51
2008-01-06,63.51
2008-01-07,64.33
2008-01-08,63.22
2008-01-09,64.7
2008-01-10,65.45
2008-01-11,66.16
2008-01-12,66.16
2008-01-13,66.16
2008-01-14,67.05
2008-01-15,67.06
2008-01-16,65.44
2008-01-17,63.5
2008-01-18,64.39
2008-01-19,64.39
2008-01-20,64.39
2008-01-21,60.64
2008-01-22,56.48
2008-01-23,58.31
2008-01-24,59.5
2008-01-25,59.73
2008-01-26,59.73
2008-01-27,59.73
2008-01-28,56.39
2008-01-29,56.99
2008-01-30,56.91
2008-01-31,55.19
2008-02-01,53.93
2008-02-02,53.93
2008-02-03,53.93
2008-02-04,57.19
2008-02-05,57.29
2008-02-06,57.29
2008-02-07,57.29
2008-02-08,57.29
2008-02-09,57.29
2008-02-10,57.29
2008-02-11,57.29
2008-02-12,57.29
2008-02-13,56.18
2008-02-14,57.01
2008-02-15,56.34
2008-02-16,56.34
2008-02-17,56.34
2008-02-18,57.83
2008-02-19,59.38
2008-02-20,58.51
2008-02-21,58.6
2008-02-22,57.19
2008-02-23,57.19
2008-02-24,57.19
2008-02-25,54.95
2008-02-26,54.63
2008-02-27,56.04
2008-02-28,55.94
2008-02-29,56.56
2008-03-01,56.56
2008-03-02,56.56
2008-03-03,58.31
2008-03-04,57.35
2008-03-05,57.21
2008-03-06,57.64
2008-03-07,56.51
2008-03-08,56.51
2008-03-09,56.51
2008-03-10,54.96
2008-03-11,55.11
2008-03-12,54.34
2008-03-13,52.61
2008-03-14,52.02
2008-03-15,52.02
2008-03-16,52.02
2008-03-17,49.48
2008-03-18,45.66
2008-03-19,47.25
2008-03-20,47.64
